lat1,lat2,lat3,lat4,lat5,lat6,lat7,lat8
2.6877627,-0.52930444,1.9240679,-1.8857788,-2.1999228,-2.355706,-0.12958774,2.1459208
1.4943773,-1.7169468,0.0566144,-2.6061978,-0.59681416,-2.8705919,-0.4637423,-1.1757151
-1.2682221,0.28345478,0.69633806,1.4473042,-2.1484654,1.3894787,1.1299082,1.6840473
1.3726795,-0.5653111,1.1472476,-2.2934852,2.071247,-2.6110494,1.4140248,-1.326893
0.25802013,2.7393944,-2.8068707,0.12740141,-0.23561606,1.202278,1.040234,-0.95437026
0.8686014,-3.0244422,-0.24523513,-2.933419,1.3122077,-1.5416516,-1.0376933,-1.374745
-0.03385961,4.4104567,3.0352852,6.207767,0.23021495,-2.4705245,-5.926499,6.55541
-2.4604514,-0.42753208,0.7064822,1.5099336,-0.5852747,0.8347094,1.8400893,1.8376014
-0.17167103,1.5306907,-3.6841967,3.9135075,-5.2179646,-2.9285727,-2.3742223,-3.3323183
-1.438418,1.3232328,2.0977623,1.630508,-0.28304222,0.30492184,2.5933225,2.5875988
1.9212155,-1.194023,1.0806764,-1.8587915,-0.598135,-1.5662298,0.61753505,-1.3953424
0.21236819,-1.871769,-0.47553605,-0.213014,-2.0863597,1.220072,-0.5946351,-0.8963398
-1.3432653,1.5047271,0.19963215,1.3392245,-0.67741275,0.7889643,1.1303983,0.75679827
2.861975,-2.2183712,1.1804101,0.27412146,-1.9578556,-1.7393169,-1.2684889,2.006845
-2.561689,-1.1182759,-0.21361041,2.0646996,-0.4551265,-1.4119107,2.2016873,1.6573585
-1.7579402,-0.16816935,1.206413,1.4434808,0.111194246,0.34437254,1.044664,1.8778971
1.6040978,-1.5487489,-1.0388471,1.0480825,-1.7082332,-1.4653851,-3.0641494,-0.9745207
2.6154425,-1.348342,2.2830603,-1.9903984,1.1678147,-3.3589272,0.78613776,-0.39790592
0.046085343,0.12995072,0.40336692,1.8983022,-2.3669214,1.4771454,0.643297,2.1475344
-1.2032851,-0.87787145,-2.7937694,-0.31162834,0.09007084,1.5221553,0.60181105,-1.9431245
-0.6497637,0.5422582,-1.9195727,-1.8042533,1.8933977,0.59952354,0.023101673,0.6960284
-1.9954654,-0.468454,0.96099514,2.4181743,0.22717385,-0.18996844,0.8356169,0.41226402
-1.24475,0.18528338,-0.27297372,3.7650895,0.85367036,-2.0084293,1.2201585,1.1599001
0.39019665,-0.103057705,-0.9601441,-0.4667008,-0.9345919,1.0152782,-0.010396853,0.30941445
-3.4178808,0.2111922,-1.881566,4.0636625,0.29466125,-1.2389516,1.3545672,1.2487729
-0.12315486,1.1802953,-0.43801856,2.1693118,-0.47875193,3.462504,0.031245224,0.29224846
-1.0939647,1.0085927,0.4124413,1.7689068,-1.4855095,1.4792469,1.082214,2.3502011
1.4804269,-0.9295364,-0.56785303,-1.7031806,2.8053663,-3.416801,1.2448404,-1.865679
0.44918895,-0.107136264,0.5070943,-2.179125,0.65940166,-3.6867716,-0.44166753,-2.9902668
1.7959639,-0.97082627,2.6469595,-1.5345995,-3.1033504,-1.0766267,-1.3762475,0.6155022
-0.73081523,-0.44695854,1.9239583,2.049833,1.3726102,-0.3078103,1.3421557,1.4892744
3.26924,-0.057410613,0.9829765,-0.8616401,-0.82501376,-2.301961,1.0282547,-0.7053125
2.0014594,0.54158986,1.9094415,-1.188198,-0.9711698,-2.0264926,1.1634115,0.6307652
0.0136676375,1.1758902,-1.4302641,-1.1308539,-0.7005925,0.8144715,0.55440694,-0.6352376
-0.14482903,2.4653099,-2.89479,-1.3808565,0.39931002,2.8525805,-0.9821238,0.14449893
2.8888779,-1.0958453,1.9348782,-0.7257457,-0.9506215,-1.9975019,0.56574476,2.183089
-1.0996202,0.40873826,-2.1141615,-0.5498533,0.6608,0.28444782,0.19503698,0.06570141
-3.5247169,-3.271515,-2.3415432,3.4937274,1.9062922,-1.3732847,2.2263434,0.5748632
-1.1086658,-0.8711954,0.18375164,0.9354996,-1.9075383,1.7869855,-0.37211123,0.94532
-0.5370951,-0.44643945,-1.635291,-0.9562522,0.1794959,3.303871,-1.2218977,-0.33883452
5.6658926,1.3878995,1.005085,8.987438,2.4800212,-6.674112,5.4273224,3.0656095
0.8902399,2.77453,-3.0609798,0.066008694,0.9648236,1.0567002,0.06114904,0.046047073
-0.023321008,1.5599545,-0.48928154,-2.8950622,3.6286037,2.036411,1.5118104,0.29192382
-0.31639367,0.27389896,-3.0130932,-0.17563185,0.20340657,1.6775312,-0.48453072,0.07092802
-0.19053349,1.2802762,-1.1063051,0.8368535,-1.2266272,2.0587008,0.154574,0.27127814
2.8351195,-1.2309856,0.9834036,-1.5009853,-2.7977662,-1.2305202,0.70377296,-0.03417741
4.4283385,1.2880695,-1.7773676,5.6455426,-4.5202746,-10.428028,0.73806316,4.8796344
0.44197854,-0.27100796,-1.6571858,0.6620754,0.89295065,1.8798811,-0.88389486,0.81218916
0.33175153,0.05468802,-1.2039522,0.5429394,0.48140278,1.8548362,-1.2049682,-1.1400211
-0.083587,0.24775954,-1.1685328,-1.0829959,0.73097265,1.3655906,2.6217554,-0.098646
3.1872425,-1.9374115,0.2578392,-1.7862327,1.3242334,-2.8240666,-0.3365372,-0.5864401
3.0328054,-1.0693603,0.2139027,-2.1213198,0.0077545047,-3.8743052,1.8220928,1.4962136
0.10053701,-0.5287686,-1.4835138,-1.9313085,0.33825302,2.0576494,3.14416,-0.8032625
3.4003377,-4.4049034,0.60150105,-1.3239878,10.411147,-2.3265166,9.195732,-0.4168871
-0.38321385,0.30910283,1.2824675,2.8769333,-2.2802823,1.8051604,0.8124314,0.41202906
2.2019682,-0.9771248,-1.57362,-1.3846688,1.6802795,-2.4223459,1.2573388,-2.2472618
1.7543708,-5.222067,-0.12354861,5.730655,-2.4075048,-4.991011,4.9794564,5.6741004
1.7497847,-0.590532,0.21280976,-0.6760321,-2.2889402,-2.718998,0.55219907,0.7194265
-0.04163617,-1.6197758,-0.045537874,-2.7553082,-2.1189451e-05,-3.0887277,0.7451647,-3.5454648
1.7685345,1.4950002,-3.3589656,0.16488467,1.0914466,0.9188307,0.9042094,-1.6174175
1.0735446,2.554816,0.20856793,0.1777938,1.4946557,0.75329083,0.39160946,0.5475204
1.5722872,-0.83498806,1.6888168,-1.1551832,-1.8091713,-2.6414173,-1.2735887,-2.6532195
0.5473789,0.5235867,-3.0354357,-0.5938775,0.99633944,1.4172096,0.809069,0.89191276
2.809464,-0.020046845,1.8563983,-2.47648,-0.89982224,0.53092134,-1.1768333,1.0050184
0.08775385,-0.27851343,-1.198689,-1.7369877,0.070908085,1.3848898,1.2887586,1.4008003
0.9588405,-1.3838186,-1.3048098,-0.6019424,-1.3276802,0.9174452,0.48757443,-0.11719465
-3.0145965,0.26391,0.37135518,2.3265262,0.62593603,0.61833483,2.0889416,0.67705166
2.0627258,-0.45447338,1.1111071,-1.4552269,-2.6367788,-1.2264,0.3767245,-0.22229822
-1.9240553,3.3711007,-0.15252088,-2.8300982,-5.812457,-2.20475,1.8329105,1.313716
-6.427481,-1.8772175,-2.8517253,4.951605,-1.4126035,-5.840831,3.3366046,0.63446605
-2.945777,-0.035309643,-0.6886854,2.9233549,1.3607104,-2.5324862,2.656036,0.9463325
3.1280084,-0.7385661,1.7283267,-3.615152,-1.4183148,-1.840921,-1.5679653,2.9671414
-1.8539137,0.41871,-0.3194945,0.5965885,-0.7658379,1.5936652,0.77233785,2.6174061
0.6677243,-2.0285492,1.2227855,-3.3014147,0.8010844,-1.6326602,-1.1692841,-3.529302
-1.8275812,-0.56364745,1.0870342,0.9039931,-1.250985,1.8055279,1.4228543,2.0011241
1.9743001,1.270816,1.2179967,-1.4991691,-1.1462437,-0.5260612,-0.7409806,0.27406126
1.0531137,-1.6225481,-1.7872303,0.37143293,-2.426107,-1.3883518,-1.5179127,-0.24179734
-1.5767525,0.045129582,-0.14937627,1.617774,-1.2453703,0.80237055,1.2146372,1.883089
3.735602,-1.1071543,3.0843937,0.43177623,0.441726,-1.773916,-0.7585675,-1.6324317
1.2566135,1.0632672,0.6450802,-3.0716121,0.6644635,-3.3434296,-0.4406515,-0.0924741
-2.9850447,-1.9793091,0.15219353,2.7255473,0.7414683,-2.2306817,2.1905842,1.9604517
1.1610667,2.4679222,-1.752468,0.6842328,0.789209,2.610557,-0.7925289,0.11619927
-1.3107213,0.048877656,1.256578,1.1097761,-0.8027866,2.2625234,1.9376066,0.795403
1.3992628,-0.13307235,0.358073,-1.1600893,-0.1348693,-1.4823829,-1.2565074,-3.0781047
-2.3179076,-0.03799571,2.3166995,1.0111101,-0.42604294,1.5227394,0.52698416,1.7103856
-3.6483889,-1.4430561,-2.0961516,2.7092702,0.8385401,-0.6326914,1.7546964,0.01817998
3.443729,0.91361266,1.1088731,-0.875688,-1.954753,-2.0134144,0.06862908,1.7851449
0.3545033,0.62135726,-0.46736997,-0.94255185,2.1066253,1.8127272,0.30404124,-0.10764454
-2.21605,-0.9905489,5.7759852,-1.8736908,1.092234,0.7348573,-4.493165,0.8729782
0.6977469,-0.44764072,-0.2907011,-0.9253814,-0.68705344,-0.56507695,-1.2222046,0.60778785
1.8949339,-0.12789287,2.4718056,-2.6773834,-2.424379,-0.4967862,-0.31087863,-0.40306047
-6.252197,-2.993051,-0.26639685,5.594023,2.7164683,-4.687263,2.2480888,0.5181061
-1.1039387,1.9325354,0.35209906,1.849958,0.20996858,0.06770849,0.9177728,1.8013259
0.11843386,2.2482238,-1.965703,-0.24458542,1.1172663,0.27830568,0.68132114,-1.7500939
2.6028652,-0.7163137,1.7911663,-0.91897345,-0.32944468,-2.3707418,-0.5139519,-0.31208026
0.438799,0.51344496,-1.0523462,-0.062271945,-1.2337132,0.42833802,-0.09077539,-0.6428319
-5.0754232,-1.6852138,-0.85279936,5.0884323,2.1336055,-2.013938,2.5829694,0.664292
-0.22949472,0.35453868,-2.5259988,-0.67435586,0.57990754,2.1655543,0.3722103,-0.26736698
1.4662143,-0.13145958,1.2359712,-3.1296387,-1.4700968,-1.2216476,0.10956729,-0.4591104
0.7843035,1.0677558,-1.8279061,-0.7583088,-0.25592217,1.1041709,-0.19100305,0.8612371
1.3132927,-0.38540506,-0.30208677,-0.537447,0.40778077,1.2144338,1.7326607,0.625739
0.9023092,2.9247248,-2.058488,-2.8799932,-0.52456427,-1.7159379,-0.24417934,-3.0834038
-4.759511,-3.309616,-1.2755371,4.7463837,2.4637399,-2.4063964,2.39915,1.2696601
-1.3111196,-0.70194846,1.8263675,2.0958138,-1.7996074,0.3206783,1.2470328,1.1045276
0.31402183,1.2647641,-2.1990535,1.2527505,-0.61332643,1.8535789,-0.5683083,1.2131331
-5.5338874,-1.6732305,-2.2432039,4.3067565,0.6505457,-2.5661845,2.4785366,2.1243458
1.2063892,-1.897472,0.6729086,-0.93522894,1.7299054,-0.5115321,-1.8588533,2.1450245
-4.098994,-3.3792908,-2.1911652,4.835231,2.865978,-2.796338,1.6096882,0.90035665
-2.2928705,0.11968593,-0.25331998,-0.7534977,-1.0602658,2.4156747,-0.58754045,-0.25751865
1.3949295,3.8984468,0.11714874,-2.7169113,-4.0788145,-4.9248886,-3.7104907,-0.30526704
1.0396562,2.1565223,-2.53234,0.52462554,-0.83022964,0.5793147,0.90981454,1.2006489
-3.5890703,0.29206425,0.7373178,0.7380483,1.1045526,-0.19755673,1.2782865,1.3029134
-0.6754749,0.52559686,1.8512582,1.8208455,-1.5354351,0.36313894,2.696787,1.7446517
1.1412963,-2.9077058,2.149977,-2.3151166,-0.16483107,-2.3003626,0.85234374,-2.1118953
0.37956822,0.002332911,3.8457298,-3.5514414,-2.5931485,0.25203806,-0.81647676,-1.5628922
-2.7689598,0.34980536,0.07216796,3.005598,0.2849282,-1.0506196,2.9479582,1.3088216
-8.764829,-0.06220466,1.327309,3.5244877,2.9602401,-3.2981708,4.6543136,2.3677816
3.0447404,-0.4322033,0.17689133,-1.68426,-3.3382206,-1.5513779,0.44372782,1.0356771
-3.0032063,-0.21151619,0.14408718,4.0207763,2.858255,0.21349087,-1.4837916,0.5234318
1.2218056,-0.19946405,-0.65247446,-1.0852984,-1.4531775,-0.16220358,-1.3285699,1.2355393
3.0906408,0.13165058,0.026142806,-0.25221097,-1.6998549,-1.0521687,0.3932319,0.9625255
-0.81394106,0.92801434,-0.95800686,-0.45660925,1.4513006,-0.31019446,0.1938985,-2.0439095
0.7160826,0.2877789,1.1665722,2.545735,-2.2457583,1.016536,-1.85215,1.0530211
-3.2559557,-1.3518748,-1.908019,3.4415054,-0.371532,-1.0226057,1.6782053,-0.3616471
-0.40427634,1.0923686,-4.044203,-1.1150122,1.5705322,2.2914665,-0.19531643,-0.5827445
3.2786639,-2.869532,0.57957685,1.1924276,1.1078252,-2.508252,-1.1778601,-2.9012067
2.5459886,-0.3481869,-1.5326381,-1.4476691,-1.1304921,-0.90457,0.36879855,2.3459957
3.404933,-1.6083559,0.8474681,-1.7705172,1.8175406,-2.4284084,0.28311878,-2.1975358
2.9184468,-0.06837751,0.25894964,-2.3818347,1.6355939,-1.737979,2.416744,-0.8349017
3.4896064,-0.25735846,0.55413526,-1.27093,0.91387045,-1.3911767,0.8887169,0.5082332
2.5253472,-0.37329173,0.8260819,-2.0760734,2.226704,-1.4154367,0.8283699,-0.61287355
2.140572,-0.7019362,1.177593,-1.6808418,-1.0801952,-1.3314757,1.6999028,0.383687
2.1559284,0.3754356,-0.58466214,-0.97734785,-1.7615434,-0.4415732,0.061246715,0.3959775
2.391297,-1.3495933,0.10522637,-2.281617,2.0985827,-2.402467,1.672961,-1.2007332
0.38222376,1.4794432,-1.5984468,1.2123497,-0.9390594,3.234275,-1.631733,0.96655667
1.936986,-0.117669836,-1.2159938,-1.1932102,-1.0021898,0.8774556,-1.8597957,1.4302257
2.869119,-1.0451504,1.8728304,-0.40734696,-1.0792844,0.76579005,-0.6871531,0.47278526
-0.03708659,0.28529227,-2.0423787,-1.5659139,2.9125881,2.6252513,1.2607071,-0.9433217
0.56929255,1.9044719,-1.4106863,0.26160008,0.7846981,2.125565,0.15400812,0.06630245
2.772049,0.07509893,1.3311741,-1.7452376,0.77324307,-3.8838851,-0.41541085,1.9673121
2.263711,-1.4515499,0.327762,-1.8479116,2.949601,-3.3064363,0.7974315,-1.8453554
-0.06616413,1.7796633,-4.210957,-1.4635378,0.6080191,1.3155314,-0.41264048,-0.11377217
1.7678733,-0.60122097,-0.14103338,-0.5197529,-0.5895734,0.4284949,0.12372198,1.193684
3.752812,0.25820708,0.020324335,-1.743493,0.87179875,-2.5295675,1.5141622,-0.65138614
0.5654244,1.9757168,-0.9205687,0.6134443,-0.3136903,2.105936,-0.4261991,1.6374037
2.9302425,-0.6993693,0.7395765,-1.1234571,-1.2140796,-0.035888165,0.6888707,1.657065
0.6553602,-0.38060445,-2.3118236,-0.5046872,-0.73615575,-0.37115195,-0.5353604,0.83598685
2.9360514,-1.1929663,-1.6279017,-0.77165866,-0.09896292,0.62741935,-0.9606388,1.1800973
1.447569,-0.45748276,1.202023,-2.2597473,0.3367291,-3.2820847,0.6924229,-1.2202805
2.0339282,-0.786333,-1.6068511,-0.07964926,-2.1917353,-0.13345638,-0.6694488,0.24430348
1.5152471,-0.31332415,1.6168104,-1.6220444,0.5962393,-2.882642,-0.039825164,-1.5377357
-4.937444,-1.7357396,-1.1466424,3.2364755,2.171861,-1.9590063,3.4685473,0.78686464
-2.3163056,-0.01817102,-0.2351961,1.7469372,1.1563925,-0.13489357,1.2721398,1.3047544
1.8217485,-2.351075,-1.6324481,-0.8808523,-0.5523685,0.9200622,0.796862,2.8961952
-1.0156348,-0.08694978,1.7505759,3.0080829,1.8757962,-0.18618461,1.3553377,2.977675
2.3534207,-1.9778045,1.3841759,-2.1436694,0.91585684,0.34146157,-0.7983178,0.8707575
2.8177247,0.773376,-1.7787977,-0.55410504,-1.5032434,-1.0138752,-1.3236709,0.24322876
2.0388668,-0.07822046,1.494885,-1.4454801,-0.59340584,-1.5848162,1.1296468,-1.0984153
2.3970304,1.0718286,1.2907035,-2.6895912,-0.5779896,-0.96669483,-0.3800632,0.55005044
1.6297158,-1.7122582,-1.2870699,-1.1714168,-0.27217022,1.0634452,0.81127936,0.910249
1.200435,-0.80435556,0.5082682,-0.039727084,-1.0767436,0.018180845,0.07553705,0.29161045
2.4295824,-0.15240386,0.10766341,-2.1210256,0.63670456,-2.7322266,1.6487374,-2.1712284
1.1551223,-13.073404,4.1471696,0.9915413,4.8309627,3.3882458,-2.0562115,0.88552123
1.6390717,-1.0596547,1.5604882,-2.0911903,1.683376,-2.0379465,0.8282408,-1.623822
-11.513054,-12.456058,0.07886769,-7.1101885,1.1836559,0.20414019,8.803883,0.303752
4.441843,-3.1140566,2.1836827,0.90126,6.090275,-2.631652,-1.5696766,3.8074405
-6.268393,-2.7288787,-1.3084632,5.2794857,3.2385812,-2.0649617,2.2135472,0.75274014
-4.2824855,-2.0061114,-0.37390393,2.833872,-0.54184103,-1.4805193,2.159022,0.7346239
1.843262,-5.766072,0.49595338,-0.8137115,-1.2569859,0.81685823,-0.36629587,-2.1187963
-2.734527,0.6600541,0.67579234,0.15780973,-0.20653984,0.91575134,2.4401274,0.7047287
1.0105199,-0.9938782,-0.5130258,0.34740478,-0.6552532,-0.46435025,-2.0646791,0.5454589
-3.2949796,0.44951266,0.067922056,2.9929423,1.270037,-1.7964836,3.0920122,1.6261731
-2.7694154,0.15089737,1.2740167,3.046312,1.2499717,-0.40081924,0.54524463,1.8978244
0.80150586,2.0485396,-1.1379745,0.36971045,1.1493269,2.9973838,0.7475392,0.99384105
0.9394845,1.7068901,-1.4362556,0.8597714,0.5414865,2.9692078,0.53589,1.2898319
0.28867784,0.14185731,-0.25107503,-1.1412823,-1.0326749,1.0670127,0.468109,-0.26566795
-4.2567,-3.1923566,-0.7218523,6.552998,1.91964,-2.7082207,2.6348767,0.018782083
2.0914423,-2.4871202,-0.44774693,0.07206687,-0.81866705,-0.32462522,-0.3340526,1.5847532
-5.2524076,-2.4748104,-0.28460538,4.5114264,3.4856114,-2.6648571,1.6306219,1.9230114
-3.7776546,1.0098917,0.7586696,1.7758906,1.5953552,-1.1382418,0.5728272,0.7186087
-0.5983387,0.96875626,-0.8519214,1.2641401,-1.3530859,2.176493,1.1588229,1.0912124
-6.246251,-3.4124768,0.91135603,4.60372,2.6409485,-2.0768142,2.927051,-0.5891525
1.3277451,2.3933985,-2.2794864,-0.08752071,0.33263913,1.635526,0.053857528,1.052163
1.2539103,0.16384555,-3.4493272,0.87743914,0.4246373,1.996808,0.36004514,-0.91642046
-3.342111,-0.15418787,-0.5523722,2.5332706,2.1336052,-1.584167,2.0355504,1.1985368
0.9964913,2.2470827,-2.8013039,-0.19992709,2.6779537,2.1320822,-1.3545465,0.5418638
0.62869614,0.40854794,-0.9679328,-0.17690054,-0.06077145,1.7042367,0.5277304,0.13766538
-0.1848665,-0.29972595,1.4091703,1.7322676,-1.0910841,1.8812882,0.3207486,1.3352299
-0.115399316,1.8131235,0.7181682,3.292025,-1.7818397,1.3082497,0.38831422,1.0308552
-3.5268612,-2.313054,-0.41142797,4.6106844,0.8539659,-2.9126356,2.9642706,0.20523173
-1.123431,1.0998414,-0.3973896,-1.2904065,-1.2415698,1.3378674,1.0152339,-0.90854764
-1.6460954,-0.89506525,0.6788364,2.1380448,1.0436357,-0.3942232,2.3597157,0.68423593
-1.0918244,-0.33279163,0.12241818,1.3033712,1.5489576,1.9429071,0.5013206,1.0793114
-1.7268268,-0.099861026,1.7316753,2.4221454,1.0645654,-0.24638519,0.809256,-0.09410605
-4.9608707,-2.9752815,-0.56869423,4.4284315,3.9924207,-3.4485123,0.3732463,1.531823
0.010003271,0.29518694,4.4253635,3.329743,0.16599907,-0.21977964,3.4342341,1.0685912
-4.7674665,-3.7722175,-1.6391478,4.7689734,2.3897889,-1.3110318,0.7111979,2.5928626
-1.152555,1.2873633,-0.4964639,2.5188587,1.1354939,-0.93302125,1.2880677,1.1254977
-4.0438566,-2.1877263,-2.6675723,3.7471044,1.4799246,-2.8786976,0.20932147,1.6094635
-2.2985413,-0.7818166,-0.8726861,5.003041,-0.5767431,-1.443411,1.8571346,1.4936472
1.5971018,-0.804725,1.0117307,-2.1951158,1.4001493,-2.648379,1.5142537,-2.1827965
-1.7041456,0.41183215,0.4649641,1.8409052,-1.4432017,0.14958769,-0.15372711,2.0104523
-1.7246212,-0.7317768,1.2798369,3.374082,1.0992025,0.19674292,1.7706553,0.24857362
-5.416248,-1.6983746,-0.08874096,5.3032846,3.9544091,-3.8313642,0.8364527,0.6949854
0.47169593,-1.025355,-0.4102806,-0.4602459,-1.382939,0.25751233,0.25285572,0.060539436
0.40967724,2.9820416,-2.8570135,-0.74449825,0.4178044,0.52930266,0.51360595,-0.14140065
-2.3570158,2.9410582,2.1315293,3.1930094,12.727998,-7.470006,-4.011805,4.200559
-6.7470922,-2.2598777,-1.3707436,5.117159,4.2543473,-3.0697136,1.5112562,1.4829808
-1.0198196,-0.1638244,-0.20561202,2.590564,0.6076741,1.4750254,2.9644296,0.5088988
-3.3753757,-0.71986794,0.91432637,2.8646631,-1.445062,-1.5722872,3.9096613,-1.1405021
2.5070152,-0.78485626,-0.19586551,-1.0631022,0.34289452,-0.040082306,-0.012339942,-0.0786085
0.7724417,-1.1738,-0.16486965,0.9301292,-2.1762917,1.5472258,-1.1257881,0.6749332
0.6463285,0.27177328,1.4481006,0.081799,-3.0630653,0.45559284,0.5836235,1.8865178
1.7966473,0.18895976,2.0510437,-1.6996483,0.99319696,-2.1100674,2.0725505,-0.726689
-0.41133752,-0.034371994,1.2236804,2.1104102,-0.33515024,1.1245886,-0.18632063,1.9146544
0.95522505,1.7027416,-0.97178537,1.7207024,0.7819234,2.9443176,0.65615815,1.8260647
0.32561672,-0.7783702,-1.0548794,-0.46343458,-0.7342737,0.5771308,0.3473362,0.2775198
-1.9394094,-0.37267345,-2.5935125,5.1835694,0.75774693,-0.17389688,1.1451752,2.0756676
0.82962906,-0.34198743,-1.9523803,0.2691207,-0.25332734,0.6906666,1.0378568,-0.98245573
2.516915,-2.3262546,2.5474803,-1.3702084,-0.37309322,0.42212707,-0.59831345,-0.49483034
1.3922772,-1.3081069,-0.35623813,-1.9162741,0.42106396,1.2211742,-0.86893505,1.600407
0.42690483,-3.288229,-8.586009,-3.7882738,-2.7503784,0.74123645,3.8838792,-4.5920544
-0.38652104,0.17825423,1.0540867,2.123961,-0.5370569,1.0176351,1.0395963,2.0204885
-3.2065682,-0.88997644,-0.29239947,3.1027477,1.4658092,-1.7677424,1.6207864,1.7080724
-0.11011216,1.0760472,-1.3511137,1.058807,-0.13299268,2.8487206,0.34945777,0.61394894
-3.599694,-2.2936966,-0.2592814,3.555221,2.5700433,-1.4148036,1.4877974,1.8152208
-5.6904607,-3.4299724,-1.789798,5.5287123,3.0965278,-2.0808322,1.4488764,1.6728299
1.5635896,2.2427902,-4.234651,-1.4359974,2.113638,2.499337,-1.0371919,2.8720655
0.8139473,2.001868,-1.982322,-0.069056265,0.31232965,1.8552384,-0.25338235,0.88845605
-0.7444802,1.6398412,-0.1001727,1.7593374,-1.6465561,1.4364645,-1.5646806,-0.566181
2.7361894,1.363938,-1.6389693,1.2468457,1.1652683,1.6316843,1.2728385,-1.4612492
1.7655327,-0.26909038,0.0019676536,-1.128288,-1.1420317,-0.3623641,-0.70339775,1.4736712
4.348715,0.9756004,1.1240195,-0.10272352,-0.5941067,-2.1441338,1.7335542,0.8319675
-0.46738702,-0.14021634,0.7860171,1.2386044,-1.6644688,2.4903514,0.7950618,0.92012304
2.442636,-1.0720043,1.2255527,-1.7802036,0.16067366,-1.2840216,-0.2289601,-1.8601297
0.18347783,-0.20920473,-3.0059004,-1.9132323,1.7966496,1.7653573,0.40533566,0.25325227
0.016321024,0.52560943,-2.8280513,0.23768851,0.76579297,0.7485567,1.4866446,0.27042666
-1.3979197,-2.6066363,1.4125215,0.07787814,-4.5799394,-0.5280614,-3.2250996,-1.7981213
0.6882978,1.1269478,-1.2127265,1.2095543,-0.46732768,2.6650078,0.399677,-0.6483041
0.1712969,2.133759,-2.733512,-1.2940271,2.3012934,2.381175,-0.40753266,1.9562885
0.13144429,3.4643617,-3.1148925,-0.1536322,0.67763376,1.3627942,-0.9531122,1.6915809
3.9796822,-4.194912,3.6563306,10.271095,-7.920301,-11.681602,2.3772657,-2.191514
0.9597679,2.197294,-2.220912,1.1768649,0.50995386,1.6876707,0.094151706,1.314468
-0.2683561,0.5343444,-0.92058486,-0.07010595,0.02351714,0.311539,1.6691606,-0.550938
2.9608297,-0.79132026,2.7317936,-0.7933726,-0.8480487,-2.0360682,0.23188344,0.47936228
-1.8129451,-0.8553602,1.3223364,1.9505526,-1.7031842,1.93654,0.93821806,1.2417682
-3.6304293,-2.0980537,-0.26412058,4.8862963,2.2286978,-1.8738048,1.962587,2.6213813
-2.73476,-7.592256,11.82573,8.574644,-3.3359787,-2.6651785,-2.4492314,0.59721833
-0.90292,-0.1462312,1.8236444,2.0600414,-1.1281422,1.3396869,0.7403127,1.1867874
2.8313494,-0.88902646,-0.2803167,-1.4439923,0.086505994,1.0430151,0.88862,2.7405097
-1.6879588,-1.3017234,0.72521496,2.4289792,-0.460678,1.514648,0.9294003,1.1717223
-0.089218415,0.05791296,0.92220813,3.2885742,-0.4736338,1.808989,1.4842944,2.167037
-2.5962903,-1.1867945,0.63045543,0.96641064,-0.61104035,0.6396808,2.1365156,0.87328345
2.7124038,-0.9859481,2.6204875,0.002491206,-0.031347178,-0.86696005,1.0170085,0.09184806
0.44999692,0.02207388,-2.063782,-0.14259806,0.20715865,2.3984063,2.011577,-1.5578364
1.4988087,1.7140644,-3.0832787,0.5524266,1.2983731,2.4138045,0.70827556,0.76225984
-0.29899436,-1.1402268,1.4198719,-2.60793,1.1852168,-3.4539595,0.6241907,-3.0347967
-0.015729828,0.3122179,1.5267915,3.5000284,-1.0466207,1.2632971,0.54218364,2.4534612
0.5539286,-1.4517808,-0.60312885,-0.37211275,-2.3350694,0.7429001,-0.19022301,0.27058032
3.5935676,-3.38091,1.3883004,-3.11237,0.7141526,-1.3800092,0.27292234,0.067407325
4.240152,-0.46664548,1.925031,-0.6386501,-0.9272406,-0.14779773,-1.1676431,1.55743
3.0306008,0.078906804,0.6241294,-0.26620907,0.22055183,-2.2837937,0.005841829,1.2749985
-5.2312474,-4.688452,-1.9190174,5.8935804,1.987278,-3.1473598,0.32506174,0.36228076
1.1964867,-1.6792301,3.9675312,2.6950867,-0.88179886,-1.331872,10.932117,-0.83005327
2.486553,-0.42246664,-0.21478866,-1.4702976,3.2260833,-3.1187677,1.2813363,-2.8449616
0.46398082,2.2320144,-1.7071446,-0.5637747,1.2683773,1.5476844,1.8971761,-2.8287377
3.2862077,0.04131718,2.0159054,-1.5664124,-2.8567576,-1.989996,-0.7606248,-0.14860077
1.8788668,-0.14593536,2.6889355,-3.9091783,-1.9039698,-2.9642036,0.23776054,-1.9056139
2.7402933,-0.5675244,0.8944075,-0.31350848,-0.426955,-0.4020948,0.16647342,0.63837814
0.2686228,1.5524448,-1.1811001,0.5942111,2.488067,2.2832136,0.020691745,-0.8829999
-3.5796952,-2.1069875,5.8603363,-1.1358963,14.218928,-6.8725286,1.2621388,1.3704606
0.62005913,0.31834686,-0.8548732,0.11524416,1.0861427,3.1457922,-0.5638677,-0.8032377
2.6330256,-1.3638524,-1.3694665,0.28439394,-0.9448134,0.6827922,0.5836439,1.1572583
2.584931,-0.59234273,1.0045568,-0.41457272,-0.36364177,-0.2602845,-2.7832918,2.149352
2.9747446,0.29201895,-1.4513807,0.7644556,0.84478366,0.36635965,0.5499979,-1.4218761
0.39879632,1.4390725,-1.6535051,0.27802768,1.0416162,3.0761337,-1.941658,0.3971548
