kmeans
9
12
12
5
18
9
12
17
14
16
14
0
19
17
11
13
16
18
9
9
12
15
15
14
17
13
18
16
17
16
17
19
9
14
18
17
16
12
18
12
13
13
14
13
15
16
14
11
18
19
11
12
12
15
13
17
18
9
12
19
13
5
18
18
19
11
17
14
14
19
9
12
12
15
11
14
12
11
15
11
15
18
12
12
11
17
9
17
13
9
11
17
14
16
9
12
18
15
17
16
16
14
12
18
18
11
19
13
12
15
18
11
12
13
16
13
13
14
18
12
11
19
14
9
18
11
13
18
14
19
19
9
19
9
19
16
17
13
11
12
16
16
11
14
14
16
11
13
12
14
11
13
17
11
13
14
11
13
11
13
13
11
11
11
14
11
18
14
13
13
11
18
12
11
19
11
16
14
11
14
18
9
18
18
9
19
18
19
17
19
18
18
18
17
13
18
16
12
12
12
12
19
15
18
19
19
18
12
17
18
17
15
17
16
19
19
12
19
15
9
1
18
19
17
9
12
17
14
18
11
12
18
14
13
14
16
16
12
9
12
17
11
14
15
18
13
18
15
18
14
10
15
13
13
14
19
13
16
11
18
19
2
18
11
12
16
19
17
11
11
9
19
19
15
18
15
19
11
18
17
12
11
5
12
17
19
19
16
9
13
19
17
13
15
13
19
11
18
12
17
11
11
18
12
14
16
11
14
19
11
18
12
17
17
9
14
9
19
17
13
18
15
15
17
18
19
12
12
12
18
19
19
9
14
12
17
13
12
16
11
15
13
15
11
19
15
17
16
18
17
11
17
9
12
16
17
16
13
9
14
6
11
16
19
12
13
11
12
15
12
15
11
13
16
11
11
19
12
13
14
11
14
19
14
13
11
16
11
6
12
16
11
12
14
16
12
17
12
14
16
11
11
14
13
13
15
12
6
6
14
14
16
13
16
6
9
7
14
13
18
17
15
9
19
18
9
9
18
4
19
18
19
9
19
17
17
16
19
18
0
12
18
17
9
15
15
2
12
19
16
8
19
15
19
16
3
15
18
12
12
19
18
19
11
15
16
16
15
15
15
9
14
18
19
12
13
11
17
18
19
11
18
13
9
14
15
18
9
13
18
11
13
12
16
9
12
11
13
18
17
19
9
19
13
11
19
19
13
18
19
14
18
12
18
16
18
6
12
9
18
14
19
3
18
12
3
16
13
3
17
3
8
18
12
4
18
10
12
15
17
17
15
14
15
11
13
13
10
13
12
16
13
18
19
12
17
16
19
17
13
1
11
18
16
18
18
15
12
10
9
11
17
15
16
11
18
18
14
19
15
14
9
11
18
12
12
19
9
19
12
17
18
18
12
11
13
18
7
11
18
19
1
1
1
5
17
19
15
18
13
11
18
11
14
11
11
12
13
13
11
13
15
16
13
14
13
17
13
13
14
13
14
15
11
11
11
14
14
13
11
14
13
7
17
19
15
19
18
19
18
19
16
18
12
17
19
15
19
18
19
17
19
0
19
18
19
19
15
9
19
9
15
17
9
7
6
19
18
19
18
18
12
7
18
19
6
18
19
7
11
8
18
19
1
9
5
5
17
12
16
16
11
18
14
18
13
14
18
12
18
18
19
19
12
12
15
16
18
18
19
19
14
19
12
13
9
18
17
18
18
12
14
17
16
15
18
11
18
11
12
18
12
15
18
18
18
14
18
18
19
18
13
16
6
18
14
9
18
12
13
16
9
12
13
9
11
18
6
15
13
16
18
8
3
11
16
16
19
18
12
11
11
11
18
14
16
12
12
11
14
18
18
11
13
14
19
8
17
17
18
12
11
16
9
16
9
15
13
18
12
16
19
14
13
13
17
16
18
12
13
19
13
15
13
16
15
19
11
1
13
4
15
3
1
19
16
13
7
14
11
14
12
12
13
14
15
12
13
11
13
14
12
17
11
12
15
14
12
12
11
11
11
11
12
14
12
8
11
11
13
13
12
19
11
12
1
11
11
12
17
11
18
2
4
9
19
17
18
18
19
0
19
19
19
9
18
17
9
18
12
18
18
18
18
18
15
9
9
15
18
8
19
19
18
19
5
4
12
18
8
9
18
9
9
18
19
9
19
19
12
9
8
18
12
18
18
14
19
1
19
15
18
9
9
16
16
19
19
13
9
12
12
11
7
18
11
16
13
4
18
16
14
12
18
18
16
15
18
14
18
19
9
9
9
17
12
13
9
8
9
14
12
3
15
17
18
12
18
10
17
18
17
13
16
17
15
12
15
17
12
12
16
18
19
18
12
18
18
16
7
5
13
6
16
16
11
16
14
9
12
14
18
14
15
11
17
18
18
19
16
19
15
19
17
18
12
12
16
11
18
16
19
12
19
18
15
14
16
12
14
12
16
15
19
16
18
15
18
14
12
2
12
18
16
9
12
11
17
18
15
13
19
13
8
18
12
14
14
16
12
12
11
11
11
6
14
13
14
11
6
16
11
13
11
11
17
11
11
12
14
12
15
12
12
12
19
9
15
19
13
18
17
12
15
18
9
17
7
18
17
18
10
19
17
15
15
19
15
16
18
15
9
18
9
17
15
19
8
15
18
19
3
16
14
14
18
3
18
8
18
9
16
15
10
18
15
6
15
4
19
19
19
18
19
18
18
16
8
18
18
11
7
17
18
16
17
12
15
19
9
11
12
19
18
18
12
17
18
9
15
17
15
12
16
14
9
16
18
13
14
18
18
16
17
13
14
19
17
11
11
11
19
19
11
14
12
12
11
18
14
12
16
19
18
19
15
4
18
14
13
13
9
16
17
12
6
17
14
12
16
8
15
9
18
15
12
16
14
13
19
12
19
18
16
9
13
15
11
9
15
17
12
9
12
18
19
15
17
18
16
16
11
3
13
19
12
6
18
15
18
19
14
2
17
16
18
14
11
15
17
3
18
19
13
19
12
12
13
13
16
12
14
12
14
13
18
16
14
14
14
11
14
14
12
15
11
15
11
14
14
17
14
3
11
11
14
17
14
18
13
13
14
14
12
19
14
13
17
12
19
19
17
19
18
15
15
12
12
15
15
19
18
15
18
1
13
11
9
9
14
13
9
18
17
19
15
0
19
9
14
18
18
19
18
19
15
18
1
18
16
19
18
8
18
19
1
12
9
16
18
18
18
18
18
15
17
19
9
4
17
13
12
11
16
15
18
9
13
11
15
16
9
16
18
19
19
17
13
19
19
13
19
9
18
18
14
16
14
15
18
12
11
11
15
19
18
11
18
16
12
18
14
14
11
13
16
16
15
17
18
11
16
16
16
19
11
13
3
12
8
17
13
17
1
17
11
3
18
16
13
14
17
2
12
16
18
11
9
13
14
12
14
15
1
15
12
18
12
17
9
11
19
9
18
12
18
19
2
13
15
16
12
11
18
14
3
13
12
12
15
7
13
19
11
18
11
19
13
16
19
17
12
15
12
12
12
1
14
12
15
19
11
13
18
4
9
18
13
4
12
12
14
11
11
11
13
15
13
14
11
13
12
16
16
15
11
16
14
18
11
17
14
12
11
13
13
12
11
14
14
15
13
14
13
14
13
14
13
15
16
12
17
19
3
12
19
17
18
17
18
18
11
19
19
11
18
17
18
16
18
18
6
10
16
15
16
19
9
18
19
19
15
9
2
9
12
16
18
18
18
18
1
1
12
16
5
18
19
18
8
15
3
18
18
17
14
19
12
18
4
15
19
19
12
18
16
19
14
19
6
18
19
9
14
14
13
11
19
13
18
11
9
16
18
16
19
14
18
16
12
17
15
17
18
15
12
16
19
19
7
19
18
0
17
15
13
18
19
12
11
11
9
9
16
17
14
11
18
11
14
17
11
16
13
14
18
14
14
18
14
13
13
15
11
19
18
14
13
14
16
17
18
14
19
18
17
11
13
11
11
13
16
17
12
18
18
18
16
15
17
11
12
12
9
17
0
12
18
18
9
11
12
4
18
14
18
16
15
12
19
14
17
14
9
11
17
18
16
12
12
13
15
2
12
12
16
13
16
15
11
11
12
13
11
12
11
11
13
13
8
8
8
11
13
15
11
12
15
13
13
13
12
17
11
11
16
18
3
19
18
15
19
12
18
19
16
16
18
9
15
19
16
15
19
15
9
17
15
18
15
9
16
12
15
12
19
16
19
8
16
18
18
9
8
19
1
15
15
16
18
18
3
19
10
16
18
8
18
15
19
19
18
8
8
15
19
3
8
19
18
8
19
18
13
3
17
9
16
13
16
14
12
12
18
12
12
19
12
18
4
15
17
12
11
11
18
12
12
15
18
9
11
19
15
17
3
18
12
2
16
12
17
14
18
18
9
19
15
19
2
9
18
18
18
11
15
7
14
8
19
16
19
7
12
13
15
3
8
13
12
11
14
18
15
13
19
3
8
15
19
14
13
13
9
8
5
19
12
15
13
8
12
15
18
12
12
18
19
17
11
11
12
17
19
16
16
16
16
12
18
13
9
2
12
11
13
14
12
19
13
8
3
11
8
18
15
18
9
19
13
13
16
11
13
12
8
12
8
12
15
8
15
8
11
11
16
11
15
17
12
12
11
13
12
13
11
18
13
14
16
15
13
14
11
14
11
12
2
14
11
12
12
14
13
13
11
18
18
18
18
18
19
11
15
18
16
16
15
9
19
19
18
9
19
12
19
14
19
18
19
9
18
15
17
19
18
19
1
18
19
18
19
18
18
18
9
9
16
19
15
15
17
17
15
1
19
9
15
11
15
19
7
6
3
18
14
9
18
13
16
17
18
11
15
18
13
12
19
18
12
18
16
11
14
13
16
18
9
19
16
18
12
14
19
13
13
12
11
12
18
14
18
12
17
13
16
16
18
19
17
19
17
19
13
18
19
9
18
19
13
18
13
15
13
16
15
9
1
2
18
13
18
18
15
11
13
12
11
2
11
15
15
13
17
18
12
2
12
16
19
11
9
13
13
19
17
17
19
16
17
16
19
15
14
17
16
13
16
17
15
15
15
13
18
13
17
16
19
12
18
11
11
12
14
14
12
18
14
9
9
9
12
16
5
3
17
15
17
13
13
17
2
3
9
16
3
9
13
11
14
13
13
12
19
14
11
17
14
10
16
12
13
12
16
11
12
11
16
11
17
14
14
12
14
11
13
14
11
14
14
11
16
14
8
11
13
18
12
14
1
18
18
12
18
14
10
18
9
19
19
18
18
9
19
16
19
16
19
19
15
18
17
9
18
15
19
19
19
19
16
18
19
15
9
12
15
11
19
19
19
9
9
15
17
18
12
19
16
15
9
17
8
9
12
5
18
12
18
13
17
18
5
16
19
18
19
10
19
12
15
14
18
9
14
9
14
16
19
12
12
19
14
18
14
9
11
9
18
14
14
16
18
18
14
14
19
19
15
18
18
11
18
18
12
9
17
9
13
16
15
9
14
19
14
16
18
2
13
12
17
17
12
12
11
15
15
1
17
19
19
18
6
4
11
18
16
14
19
18
11
13
13
14
17
19
17
16
9
13
9
17
16
18
15
9
16
18
15
17
13
19
17
16
16
14
11
18
14
9
12
11
9
11
11
9
17
15
16
11
0
17
14
15
18
7
15
11
13
18
15
11
12
19
18
19
15
4
15
11
12
15
18
18
11
12
12
13
19
9
7
14
16
11
18
0
14
16
11
11
11
14
12
18
17
13
11
14
14
11
16
13
14
12
13
19
14
16
12
13
11
17
13
13
11
14
15
11
5
6
12
19
11
17
12
12
9
11
18
17
19
19
11
9
12
15
9
19
9
19
18
9
6
18
19
19
19
12
9
16
9
12
19
19
18
15
19
18
19
19
19
18
16
19
15
18
5
16
1
12
19
16
19
9
19
19
17
16
19
18
11
13
19
12
19
6
0
16
18
17
19
19
15
17
15
9
15
14
17
14
2
12
15
18
18
16
9
17
16
12
11
11
15
18
11
18
16
9
18
17
12
7
15
9
18
18
14
12
19
12
9
15
11
12
12
19
11
18
18
16
18
14
12
19
11
16
19
12
11
18
11
12
14
17
17
16
12
18
12
16
14
17
19
13
11
12
14
17
11
19
9
14
14
16
19
14
17
11
12
16
19
18
19
17
14
11
15
12
19
14
2
11
18
11
14
15
13
15
11
9
18
15
13
2
14
12
12
15
13
11
9
15
14
11
16
17
3
19
5
14
11
13
11
14
14
13
13
14
12
11
14
13
16
11
13
12
13
13
13
12
16
17
12
13
12
0
13
11
11
12
11
11
13
12
12
17
11
19
15
19
18
18
11
18
19
15
12
18
16
12
11
18
19
9
15
15
18
19
12
18
15
19
19
16
9
9
12
17
7
19
16
18
18
18
9
11
15
14
13
18
7
19
12
18
17
14
18
19
11
18
14
15
12
15
18
15
18
12
13
13
19
11
12
12
16
18
18
12
17
14
16
18
11
19
12
14
11
12
15
13
12
13
13
17
11
18
14
18
12
16
19
11
18
9
18
13
11
16
11
11
18
18
15
19
12
19
11
13
13
11
9
9
14
8
10
12
14
11
19
16
13
18
15
16
11
16
12
11
12
13
13
17
15
9
14
17
16
18
11
18
18
16
19
14
17
12
10
15
15
14
13
18
13
18
13
19
15
19
16
17
12
19
17
18
19
13
15
18
17
19
9
11
11
11
16
18
17
18
15
17
15
15
16
19
15
15
15
15
2
13
19
11
16
3
9
7
17
14
11
15
14
11
13
12
13
16
14
6
15
13
14
14
10
14
17
11
12
11
15
14
12
12
12
11
13
14
14
12
16
13
14
11
13
13
16
12
12
14
6
17
19
17
17
18
11
11
12
9
18
6
19
18
18
19
16
18
10
18
19
9
0
14
19
15
15
19
19
18
18
19
18
18
15
9
9
19
18
18
18
15
17
19
19
19
19
9
15
19
17
16
15
19
19
8
16
2
4
16
15
18
11
18
18
18
14
16
19
14
18
18
11
14
12
14
15
12
16
12
11
16
14
15
16
18
19
11
16
17
9
12
17
10
18
12
18
19
18
17
17
12
15
18
16
15
18
11
10
9
14
12
18
14
12
17
11
12
9
18
18
12
14
18
18
18
12
13
12
18
12
19
16
11
12
19
16
11
18
17
14
19
18
11
16
15
11
13
15
17
14
19
17
3
17
19
14
16
10
18
19
17
14
12
15
18
12
16
19
6
19
12
16
11
18
12
17
14
17
15
18
9
18
18
11
16
18
17
11
15
17
19
18
11
17
14
14
15
19
18
18
9
15
11
18
13
11
11
13
12
13
16
13
16
13
15
13
12
13
13
16
18
12
13
16
12
12
11
11
13
13
18
12
14
13
16
18
13
11
15
16
13
13
15
14
12
15
13
13
11
12
14
12
19
11
19
4
9
19
9
18
19
9
18
8
19
9
9
18
18
15
18
19
9
18
18
18
19
3
16
18
19
18
16
4
8
18
15
9
15
9
9
19
11
9
19
9
19
18
8
13
19
12
3
18
12
17
19
16
12
18
16
18
13
13
16
18
19
18
11
18
14
19
19
17
16
15
17
14
14
12
12
12
18
19
14
12
19
15
15
8
16
17
18
16
14
9
19
0
16
19
2
14
12
11
11
11
19
14
11
8
15
13
13
19
18
18
18
12
19
17
18
15
11
8
4
16
11
12
9
6
18
16
19
8
19
18
12
7
12
3
8
5
8
15
15
7
13
12
13
9
13
12
16
11
16
16
15
16
15
15
18
14
14
9
16
18
12
18
17
18
19
16
13
11
3
13
11
17
15
12
16
13
8
15
17
13
13
13
12
12
19
2
8
2
13
17
16
14
11
12
11
11
12
12
11
13
14
12
12
16
15
11
12
19
13
15
11
12
11
12
13
11
12
13
2
16
13
14
12
14
12
1
19
12
13
11
14
13
16
15
9
18
9
9
16
19
16
14
7
18
17
18
18
18
19
19
13
18
9
15
12
16
18
18
19
18
16
9
18
19
9
17
17
19
19
18
19
18
9
2
15
18
2
8
1
3
19
18
18
18
9
9
8
12
17
3
15
16
16
15
16
16
15
19
16
17
9
9
16
17
11
9
9
13
18
19
18
19
11
16
1
15
12
11
18
11
13
1
16
19
13
19
13
19
15
19
12
19
16
13
16
11
12
12
12
11
12
15
17
13
9
17
9
13
7
13
8
16
17
7
13
16
12
15
12
18
14
15
15
18
17
19
18
16
16
14
15
17
15
18
16
13
19
12
19
19
17
12
14
14
1
13
13
18
13
3
12
15
11
15
16
18
17
19
4
12
15
16
11
17
16
16
19
12
12
16
12
18
9
18
11
1
18
17
19
16
18
7
12
16
11
15
1
18
9
12
15
16
12
14
17
18
11
11
18
13
13
11
15
11
12
13
14
16
12
11
13
18
16
17
12
14
16
18
13
13
14
11
11
16
11
16
14
17
16
11
14
3
9
16
12
12
9
16
17
19
16
18
19
8
11
18
18
18
15
19
12
19
13
12
15
19
19
19
9
18
15
18
9
19
18
19
19
15
19
18
17
4
5
9
17
19
19
18
11
2
2
18
14
19
2
2
17
18
16
18
18
12
11
14
18
14
16
12
12
18
14
11
18
11
17
11
1
18
2
18
13
12
18
14
19
18
12
13
18
16
16
18
19
16
19
15
18
11
11
14
18
13
14
16
17
14
16
9
18
16
3
17
17
16
15
14
1
15
16
16
13
13
16
8
18
11
3
14
11
16
15
13
17
14
16
12
19
14
14
9
19
14
18
11
18
14
12
18
13
11
19
15
18
11
18
19
14
16
14
12
14
9
18
16
13
16
9
16
14
16
16
16
9
18
15
9
12
9
16
14
17
19
18
11
14
19
9
14
19
12
14
16
18
19
17
13
12
11
11
13
11
13
12
11
15
12
14
16
15
13
11
17
12
13
15
14
12
12
11
12
11
9
19
12
18
14
12
13
14
12
12
11
7
11
0
13
9
19
12
18
12
19
19
15
15
16
9
12
9
19
18
9
17
16
19
17
16
18
18
9
16
19
18
18
9
18
9
19
9
19
11
18
19
9
12
17
6
9
18
19
12
12
18
13
18
15
12
19
16
14
12
16
18
19
15
9
9
17
17
15
16
12
13
18
13
16
16
10
15
17
17
3
15
16
14
18
9
10
18
12
18
18
18
13
16
17
11
18
12
13
14
13
9
3
11
16
14
13
14
17
6
15
12
14
16
15
14
17
15
15
18
18
19
18
7
17
15
18
12
12
12
16
11
9
19
16
19
12
18
18
13
11
11
4
18
18
10
12
15
12
16
15
14
14
15
14
16
16
13
9
17
18
14
18
13
15
18
13
19
16
13
15
14
14
18
11
11
9
13
14
11
1
11
16
11
16
8
12
7
11
16
19
19
13
18
18
13
12
12
13
15
13
13
16
11
12
13
14
12
13
12
11
14
11
13
11
17
16
12
13
17
11
13
12
12
18
11
11
17
16
18
14
11
18
17
11
11
16
13
14
14
13
11
11
16
8
12
17
11
11
12
12
12
11
2
19
8
17
14
12
16
19
9
9
6
16
18
19
18
12
18
16
9
19
1
15
19
19
16
15
18
16
19
19
15
2
17
19
12
19
19
18
6
17
7
3
12
12
3
8
3
18
18
17
15
18
17
13
17
16
7
19
12
19
18
18
9
13
11
18
9
11
16
6
15
13
2
11
17
11
19
9
11
9
15
17
18
18
9
8
18
15
12
18
18
19
14
19
18
18
18
19
19
1
18
14
14
13
8
18
12
9
16
8
9
9
14
16
11
8
3
19
18
14
11
13
16
3
13
8
4
1
13
14
9
18
19
19
14
18
18
12
14
15
18
13
18
11
15
2
18
12
16
12
15
13
11
18
12
13
18
19
13
9
13
11
17
12
12
12
14
14
16
1
15
9
7
12
14
19
12
6
13
19
18
16
16
15
17
18
3
14
11
11
14
11
12
11
11
13
12
14
14
11
11
17
11
12
10
13
17
11
11
18
15
11
10
13
14
11
15
13
14
13
12
14
14
16
3
11
11
14
11
14
14
9
18
18
18
18
19
18
15
17
19
19
19
16
18
16
17
19
15
17
19
15
9
14
11
11
18
19
19
12
9
18
3
14
9
16
18
18
18
16
18
9
19
19
18
1
12
18
9
19
9
18
15
18
15
19
19
17
14
12
15
19
15
14
18
11
12
14
15
18
16
9
11
14
11
14
16
16
13
10
18
19
13
9
11
5
17
19
18
12
11
15
12
12
19
17
12
15
18
13
11
17
16
9
16
14
12
16
18
16
15
17
13
19
18
7
17
19
16
14
14
12
13
12
16
18
17
11
11
2
18
14
18
18
18
12
14
14
16
15
15
17
12
18
18
18
13
17
13
16
14
11
4
9
12
16
13
18
18
11
15
14
13
18
17
15
12
9
11
12
4
14
19
16
19
13
5
14
12
11
16
12
19
16
15
19
18
18
18
15
16
13
19
17
12
14
16
17
14
14
14
11
11
12
13
13
12
14
13
17
13
13
14
11
14
14
12
14
11
11
12
13
14
17
14
11
1
12
5
1
18
13
13
18
1
18
19
9
9
9
15
19
18
18
19
18
19
9
18
19
18
17
19
11
16
19
19
18
16
18
14
11
18
19
15
16
12
18
16
18
18
18
9
18
18
19
19
4
12
15
9
18
18
13
18
15
5
6
17
17
9
18
18
11
16
11
13
16
17
13
14
16
14
16
15
18
15
11
18
9
18
9
12
11
16
19
13
18
13
19
14
12
17
11
16
12
17
13
9
18
17
17
12
18
11
17
19
15
12
13
6
11
19
19
11
19
11
7
18
16
12
15
11
13
13
19
9
14
18
17
16
16
15
19
19
11
11
12
12
18
14
16
12
14
11
14
18
18
14
16
14
14
19
12
17
18
15
18
13
15
14
18
12
17
18
14
17
18
19
11
14
16
7
12
12
11
12
19
12
12
16
11
18
9
17
11
16
16
16
13
17
19
15
14
9
14
11
19
11
18
14
11
15
19
15
14
19
9
7
14
14
11
18
14
12
17
18
13
11
13
11
12
12
14
13
13
18
16
12
13
14
0
12
11
13
12
16
14
14
12
0
12
16
13
0
13
11
15
12
12
12
12
12
18
0
0
16
16
15
19
19
19
18
17
15
17
19
9
18
9
19
19
1
12
16
18
14
18
17
16
19
12
18
11
9
15
9
19
18
17
18
18
16
18
17
15
19
15
9
12
17
18
6
19
1
16
16
19
19
9
9
18
18
17
12
9
19
6
14
19
19
16
13
11
18
12
9
11
17
16
12
17
11
11
18
12
2
16
14
18
11
19
19
12
12
12
18
16
9
18
12
14
19
16
13
19
18
12
13
16
16
17
5
12
14
11
19
11
4
10
19
15
16
9
10
19
19
16
11
15
18
12
15
12
14
12
12
12
18
12
12
11
15
17
17
16
18
15
14
18
14
12
14
14
19
18
19
14
11
15
15
6
14
16
14
19
11
11
14
18
17
13
16
14
12
18
16
17
9
11
18
1
15
3
16
16
13
17
12
12
2
9
18
13
17
14
18
11
18
11
13
12
17
11
12
12
11
12
14
11
13
17
15
12
14
14
15
16
13
12
13
9
12
17
11
14
17
13
16
14
14
12
13
11
12
14
0
12
16
11
14
17
11
13
14
14
10
19
13
18
9
11
18
18
19
16
19
18
12
15
12
16
18
12
17
18
12
16
18
2
12
19
15
16
19
19
14
19
19
12
18
16
4
9
13
18
1
9
5
14
18
1
15
19
2
9
18
19
14
18
19
9
18
9
18
16
12
19
19
14
17
13
17
11
13
18
19
11
19
18
18
17
15
18
16
14
18
15
19
16
9
17
17
18
11
18
15
16
19
15
19
19
12
12
13
15
19
9
15
12
15
19
19
19
6
11
19
18
14
16
14
3
17
6
15
13
18
11
15
13
19
16
16
16
13
18
16
19
19
11
18
16
14
14
11
15
12
18
14
13
9
18
12
19
18
19
10
18
13
11
17
15
12
14
14
16
11
14
17
14
13
15
16
12
12
13
16
4
14
9
18
12
19
5
11
13
14
11
11
16
12
16
12
11
17
16
11
13
13
12
11
13
0
11
18
17
12
12
13
14
12
13
11
14
12
14
14
12
14
15
16
13
16
13
12
15
12
16
13
14
13
12
18
18
19
19
9
12
18
18
18
19
19
17
9
3
19
9
9
19
18
19
17
18
16
4
12
17
9
15
19
9
6
9
3
19
19
15
9
19
19
9
12
18
15
19
19
12
16
15
15
18
19
19
18
18
18
18
9
17
18
17
11
12
13
17
19
9
18
18
11
12
16
12
15
11
16
18
19
11
18
12
14
13
16
19
13
9
13
16
13
12
7
7
11
19
18
16
9
11
15
18
9
17
12
15
11
14
12
19
12
12
17
19
13
18
19
12
14
12
11
18
18
14
9
13
18
17
11
18
13
14
6
11
15
8
18
8
19
18
13
18
11
12
3
8
16
15
9
19
12
13
13
9
2
13
11
12
12
18
12
19
18
12
17
15
18
19
18
12
18
16
17
13
18
14
19
19
17
18
18
15
18
18
12
16
15
12
13
12
19
16
11
19
12
18
19
12
9
9
13
15
3
13
15
18
15
13
16
9
15
13
12
11
14
11
18
13
13
14
11
14
12
13
11
18
14
13
19
18
11
17
14
12
13
13
14
18
13
14
11
16
11
12
14
15
2
10
14
14
15
12
18
17
11
15
5
9
17
18
9
18
16
4
9
19
13
9
18
18
17
19
18
17
14
17
18
17
15
14
19
14
19
16
9
11
19
9
9
16
9
0
18
19
18
9
15
18
19
18
19
18
17
12
19
19
16
18
9
17
17
13
18
0
2
3
18
14
14
12
12
13
19
11
17
15
18
10
14
15
14
16
14
16
14
18
16
13
12
14
17
18
15
18
14
14
14
12
19
12
12
9
19
13
12
9
9
14
17
11
17
18
12
12
17
9
15
18
16
18
15
18
11
14
2
17
12
18
9
18
13
18
14
9
9
18
3
18
18
9
14
13
5
2
17
13
14
12
18
12
12
16
19
11
12
12
11
19
19
18
18
10
18
11
12
13
14
16
9
14
9
15
13
11
18
13
13
16
19
12
15
18
14
12
19
2
11
14
13
17
16
18
14
16
16
11
12
13
17
13
14
17
14
11
18
19
11
11
13
5
14
6
12
15
17
15
13
16
13
11
11
7
12
16
11
11
10
12
17
13
12
3
19
11
13
0
13
12
14
17
19
18
9
18
10
17
17
18
9
15
9
18
9
9
17
19
12
17
19
13
18
16
18
9
19
18
16
18
19
15
13
17
2
12
11
18
18
18
19
18
9
9
19
19
18
3
12
9
19
18
15
11
17
9
18
18
13
11
15
